Plot,TreeID,Species,Year,DBH,GapYears,PrevDBH,GrowthRate,GrowthType
Lower,161,black birch,2022,8.5,1.0,3.2,1.6562499999999998,normal
Lower,161,black birch,2023,3.35,1.0,8.5,-0.6058823529411765,normal
Lower,161,black birch,2024,3.5,1.0,3.35,0.044776119402985044,normal
Lower,161,black birch,2025,3.5,1.0,3.5,0.0,normal
Lower,163,Muscle Wood,2015,1.88,,,,initial
Lower,163,Muscle Wood,2016,2.81,1.0,1.88,0.4946808510638299,normal
Lower,163,Muscle Wood,2017,6.88,1.0,2.81,1.4483985765124556,normal
Lower,163,Muscle Wood,2018,2.9,1.0,6.88,-0.5784883720930233,normal
Lower,163,Muscle Wood,2021,3.0,3.0,2.9,0.01149425287356323,annualized
Lower,163,Muscle Wood,2022,3.14,1.0,3.0,0.04666666666666671,normal
Lower,163,Muscle Wood,2023,1.5,1.0,3.14,-0.5222929936305732,normal
Lower,163,Muscle Wood,2024,2.98,1.0,1.5,0.9866666666666667,normal
Lower,163,Muscle Wood,2025,2.98,1.0,2.98,0.0,normal
Lower,164,black birch,2015,3.3,,,,initial
Lower,164,black birch,2016,3.38,1.0,3.3,0.024242424242424267,normal
Lower,164,black birch,2017,3.5,1.0,3.38,0.03550295857988169,normal
Lower,164,black birch,2018,3.5,1.0,3.5,0.0,normal
Lower,164,black birch,2021,3.7,3.0,3.5,0.019047619047619063,annualized
Lower,164,black birch,2022,3.8,1.0,3.7,0.02702702702702693,normal
Lower,164,black birch,2023,4.0,1.0,3.8,0.052631578947368474,normal
Lower,164,black birch,2024,4.01,1.0,4.0,0.0024999999999999467,normal
Lower,164,black birch,2025,4.25,1.0,4.01,0.05985037406483796,normal
Lower,165,black birch,2015,3.25,,,,initial
Lower,165,black birch,2016,3.3,1.0,3.25,0.01538461538461533,normal
Lower,165,black birch,2017,3.38,1.0,3.3,0.024242424242424267,normal
Lower,165,black birch,2018,3.4,1.0,3.38,0.0059171597633136145,normal
Lower,165,black birch,2021,3.5,3.0,3.4,0.00980392156862746,annualized
Lower,165,black birch,2022,3.6,1.0,3.5,0.0285714285714286,normal
Lower,165,black birch,2023,3.7,1.0,3.6,0.0277777777777778,normal
Lower,165,black birch,2024,3.81,1.0,3.7,0.029729729729729693,normal
Lower,165,black birch,2025,3.88,1.0,3.81,0.01837270341207345,normal
Lower,166,black birch,2015,3.06,,,,initial
Lower,166,black birch,2016,3.13,1.0,3.06,0.022875816993464,normal
Lower,166,black birch,2017,3.25,1.0,3.13,0.03833865814696489,normal
Lower,166,black birch,2018,1.35,1.0,3.25,-0.5846153846153845,normal
Lower,166,black birch,2021,3.6,3.0,1.35,0.5555555555555555,annualized
Lower,166,black birch,2022,3.7,1.0,3.6,0.0277777777777778,normal
Lower,166,black birch,2023,3.75,1.0,3.7,0.013513513513513466,normal
Lower,166,black birch,2024,3.81,1.0,3.75,0.016000000000000014,normal
Lower,166,black birch,2025,4.0,1.0,3.81,0.04986876640419946,normal
Lower,167,Musclewood,2024,4.5,,,,initial
Lower,301,Black birch,2015,4.3,,,,initial
Lower,301,Black birch,2016,8.13,1.0,4.3,0.8906976744186049,normal
Lower,301,Black birch,2017,5.94,1.0,8.13,-0.2693726937269373,normal
Lower,301,Black birch,2018,6.6,1.0,5.94,0.11111111111111098,normal
Lower,301,Black birch,2021,7.2,3.0,6.6,0.030303030303030335,annualized
Lower,301,Black birch,2022,5.1,1.0,7.2,-0.29166666666666674,normal
Lower,301,Black birch,2023,14.9,1.0,5.1,1.9215686274509807,normal
Lower,301,Black birch,2024,14.0,1.0,14.9,-0.06040268456375841,normal
Lower,301,Black birch,2025,7.4,1.0,14.0,-0.4714285714285714,normal
Lower,302,red oak,2015,16.0,,,,initial
Lower,302,red oak,2016,16.25,1.0,16.0,0.015625,normal
Lower,302,red oak,2017,16.13,1.0,16.25,-0.007384615384615446,normal
Lower,302,red oak,2018,16.35,1.0,16.13,0.013639181649101205,normal
Lower,302,red oak,2021,16.7,3.0,16.35,0.007135575942915348,annualized
Lower,302,red oak,2022,16.8,1.0,16.7,0.005988023952095894,normal
Lower,302,red oak,2023,17.0,1.0,16.8,0.011904761904761862,normal
Lower,302,red oak,2024,17.19,1.0,17.0,0.01117647058823537,normal
Lower,302,red oak,2025,17.1,1.0,17.19,-0.005235602094240829,normal
Lower,303,sugar maple,2015,8.8,,,,initial
Lower,303,sugar maple,2016,8.94,1.0,8.8,0.015909090909090772,normal
Lower,303,sugar maple,2017,9.0,1.0,8.94,0.006711409395973211,normal
Lower,303,sugar maple,2018,9.05,1.0,9.0,0.005555555555555635,normal
Lower,303,sugar maple,2021,9.4,3.0,9.05,0.012891344383057076,annualized
Lower,303,sugar maple,2022,9.16,1.0,9.4,-0.025531914893617044,normal
Lower,303,sugar maple,2023,9.34,1.0,9.16,0.01965065502183403,normal
Lower,303,sugar maple,2024,9.55,1.0,9.34,0.022483940042826642,normal
Lower,303,sugar maple,2025,9.47,1.0,9.55,-0.008376963350785346,normal
Lower,304,red oak,2015,20.3,,,,initial
Lower,304,red oak,2016,20.19,1.0,20.3,-0.005418719211822632,normal
Lower,304,red oak,2017,20.5,1.0,20.19,0.01535413571074783,normal
Lower,304,red oak,2018,20.5,1.0,20.5,0.0,normal
Lower,304,red oak,2021,21.0,3.0,20.5,0.008130081300813009,annualized
Lower,304,red oak,2022,21.4,1.0,21.0,0.01904761904761898,normal
Lower,304,red oak,2023,21.0,1.0,21.4,-0.018691588785046665,normal
Lower,304,red oak,2024,22.08,1.0,21.0,0.051428571428571344,normal
Lower,304,red oak,2025,22.3,1.0,22.08,0.00996376811594214,normal
Lower,305,sugar maple,2015,3.2,,,,initial
Lower,305,sugar maple,2016,3.31,1.0,3.2,0.03437499999999996,normal
Lower,305,sugar maple,2017,3.11,1.0,3.31,-0.06042296072507558,normal
Lower,305,sugar maple,2018,3.25,1.0,3.11,0.04501607717041805,normal
Lower,305,sugar maple,2021,3.3,3.0,3.25,0.00512820512820511,annualized
Lower,305,sugar maple,2022,3.16,1.0,3.3,-0.04242424242424233,normal
Lower,305,sugar maple,2023,3.22,1.0,3.16,0.018987341772151913,normal
Lower,305,sugar maple,2024,3.23,1.0,3.22,0.0031055900621117347,normal
Lower,305,sugar maple,2025,3.15,1.0,3.23,-0.02476780185758516,normal
Lower,307,beech ,2015,1.6,,,,initial
Lower,307,beech ,2016,1.7,1.0,1.6,0.06249999999999992,normal
Lower,307,beech ,2017,2.0,1.0,1.7,0.17647058823529416,normal
Lower,307,beech ,2018,2.0,1.0,2.0,0.0,normal
Lower,307,beech ,2021,3.07,3.0,2.0,0.17833333333333332,annualized
Lower,307,beech ,2022,2.4,1.0,3.07,-0.21824104234527686,normal
Lower,307,beech ,2023,6.2,1.0,2.4,1.5833333333333335,normal
Lower,307,beech ,2024,2.59,1.0,6.2,-0.582258064516129,normal
Lower,307,beech ,2025,2.4,1.0,2.59,-0.07335907335907334,normal
Lower,309,sugar maple,2015,2.6,,,,initial
Lower,309,sugar maple,2016,2.75,1.0,2.6,0.057692307692307654,normal
Lower,309,sugar maple,2017,2.88,1.0,2.75,0.04727272727272724,normal
Lower,309,sugar maple,2018,2.9,1.0,2.88,0.006944444444444451,normal
Lower,309,sugar maple,2021,3.0,3.0,2.9,0.01149425287356323,annualized
Lower,309,sugar maple,2022,1.77,1.0,3.0,-0.41,normal
Lower,309,sugar maple,2023,2.11,1.0,1.77,0.1920903954802259,normal
Lower,309,sugar maple,2024,3.0,1.0,2.11,0.42180094786729866,normal
Lower,309,sugar maple,2025,3.0,1.0,3.0,0.0,normal
Lower,310,black birch,2015,2.57,,,,initial
Lower,310,black birch,2016,2.5,1.0,2.57,-0.02723735408560305,normal
Lower,310,black birch,2017,2.38,1.0,2.5,-0.04800000000000004,normal
Lower,310,black birch,2018,2.7,1.0,2.38,0.13445378151260517,normal
Lower,310,black birch,2021,2.5,3.0,2.7,-0.024691358024691374,annualized
Lower,310,black birch,2022,1.28,1.0,2.5,-0.488,normal
Lower,310,black birch,2023,2.46,1.0,1.28,0.9218749999999999,normal
Lower,310,black birch,2024,2.5,1.0,2.46,0.016260162601626032,normal
Lower,310,black birch,2025,2.6,1.0,2.5,0.040000000000000036,normal
Lower,313,Sugar Maple,2015,3.8,,,,initial
Lower,313,Sugar Maple,2016,3.81,1.0,3.8,0.002631578947368482,normal
Lower,313,Sugar Maple,2017,3.75,1.0,3.81,-0.015748031496063006,normal
Lower,313,Sugar Maple,2018,3.75,1.0,3.75,0.0,normal
Lower,313,Sugar Maple,2021,3.75,3.0,3.75,0.0,annualized
Lower,313,Sugar Maple,2022,2.63,1.0,3.75,-0.2986666666666667,normal
Lower,313,Sugar Maple,2023,3.85,1.0,2.63,0.4638783269961978,normal
Lower,313,Sugar Maple,2024,3.8,1.0,3.85,-0.012987012987013056,normal
Lower,313,Sugar Maple,2025,3.8,1.0,3.8,0.0,normal
Lower,314,Sugar Maple,2015,3.2,,,,initial
Lower,314,Sugar Maple,2016,3.5,1.0,3.2,0.09374999999999994,normal
Lower,314,Sugar Maple,2017,2.73,1.0,3.5,-0.22,normal
Lower,314,Sugar Maple,2018,3.75,1.0,2.73,0.37362637362637363,normal
Lower,314,Sugar Maple,2021,1.8,3.0,3.75,-0.17333333333333334,annualized
Lower,314,Sugar Maple,2022,2.25,1.0,1.8,0.24999999999999997,normal
Lower,314,Sugar Maple,2023,2.6,1.0,2.25,0.15555555555555559,normal
Lower,314,Sugar Maple,2025,9.9,2.0,2.6,1.403846153846154,annualized
Lower,317,white pine,2015,9.2,,,,initial
Lower,317,white pine,2016,9.19,1.0,9.2,-0.0010869565217391072,normal
Lower,317,white pine,2017,9.38,1.0,9.19,0.020674646354733546,normal
Lower,317,white pine,2018,9.13,1.0,9.38,-0.026652452025586353,normal
Lower,317,white pine,2021,9.7,3.0,9.13,0.020810514786418346,annualized
Lower,317,white pine,2022,8.5,1.0,9.7,-0.1237113402061855,normal
Lower,317,white pine,2023,9.75,1.0,8.5,0.14705882352941177,normal
Lower,317,white pine,2024,9.8,1.0,9.75,0.005128205128205201,normal
Lower,317,white pine,2025,2.95,1.0,9.8,-0.6989795918367347,normal
Lower,318,Musclewood,2015,3.0,,,,initial
Lower,318,Musclewood,2016,2.69,1.0,3.0,-0.10333333333333335,normal
Lower,318,Musclewood,2017,2.88,1.0,2.69,0.07063197026022303,normal
Lower,318,Musclewood,2018,2.81,1.0,2.88,-0.0243055555555555,normal
Lower,318,Musclewood,2021,3.1,3.0,2.81,0.03440094899169633,annualized
Lower,318,Musclewood,2022,2.9,1.0,3.1,-0.06451612903225812,normal
Lower,318,Musclewood,2023,2.9,1.0,2.9,0.0,normal
Lower,318,Musclewood,2024,3.0,1.0,2.9,0.03448275862068969,normal
Lower,318,Musclewood,2025,3.0,1.0,3.0,0.0,normal
Lower,319,Musclewood,2015,2.63,,,,initial
Lower,319,Musclewood,2016,2.75,1.0,2.63,0.045627376425855556,normal
Lower,319,Musclewood,2017,3.99,1.0,2.75,0.450909090909091,normal
Lower,319,Musclewood,2018,2.7,1.0,3.99,-0.3233082706766917,normal
Lower,319,Musclewood,2021,4.0,3.0,2.7,0.1604938271604938,annualized
Lower,319,Musclewood,2022,4.1,1.0,4.0,0.02499999999999991,normal
Lower,319,Musclewood,2023,2.92,1.0,4.1,-0.28780487804878047,normal
Lower,319,Musclewood,2024,2.94,1.0,2.92,0.006849315068493157,normal
Lower,319,Musclewood,2025,6.0,1.0,2.94,1.0408163265306123,normal
Lower,321,Burning Bush,2015,1.75,,,,initial
Lower,321,Burning Bush,2016,1.75,1.0,1.75,0.0,normal
Lower,321,Burning Bush,2017,5.0,1.0,1.75,1.8571428571428572,normal
Lower,321,Burning Bush,2018,4.2,1.0,5.0,-0.15999999999999998,normal
Lower,321,Burning Bush,2021,5.3,3.0,4.2,0.08730158730158727,annualized
Lower,321,Burning Bush,2022,2.41,1.0,5.3,-0.5452830188679245,normal
Lower,321,Burning Bush,2023,6.36,1.0,2.41,1.6390041493775933,normal
Lower,321,Burning Bush,2024,6.0,1.0,6.36,-0.05660377358490571,normal
Lower,321,Burning Bush,2025,2.29,1.0,6.0,-0.6183333333333333,normal
Lower,322,Pignut hickory,2015,2.2,,,,initial
Lower,322,Pignut hickory,2016,1.94,1.0,2.2,-0.11818181818181828,normal
Lower,322,Pignut hickory,2017,2.05,1.0,1.94,0.05670103092783499,normal
Lower,322,Pignut hickory,2018,1.94,1.0,2.05,-0.0536585365853658,normal
Lower,322,Pignut hickory,2021,2.25,3.0,1.94,0.05326460481099657,annualized
Lower,322,Pignut hickory,2022,2.3,1.0,2.25,0.022222222222222143,normal
Lower,322,Pignut hickory,2023,2.33,1.0,2.3,0.013043478260869674,normal
Lower,322,Pignut hickory,2024,2.35,1.0,2.33,0.00858369098712447,normal
Lower,322,Pignut hickory,2025,2.9,1.0,2.35,0.23404255319148928,normal
Lower,324,black birch,2015,2.7,,,,initial
Lower,324,black birch,2016,1.88,1.0,2.7,-0.3037037037037038,normal
Lower,324,black birch,2017,1.94,1.0,1.88,0.03191489361702131,normal
Lower,324,black birch,2018,2.13,1.0,1.94,0.09793814432989688,normal
Lower,324,black birch,2021,2.37,3.0,2.13,0.037558685446009425,annualized
Lower,324,black birch,2022,1.38,1.0,2.37,-0.41772151898734183,normal
Lower,324,black birch,2023,2.3,1.0,1.38,0.6666666666666666,normal
Lower,324,black birch,2024,2.44,1.0,2.3,0.06086956521739136,normal
Lower,324,black birch,2025,5.0,1.0,2.44,1.0491803278688525,normal
Lower,326,Musclewood,2015,2.5,,,,initial
Lower,326,Musclewood,2016,4.35,1.0,2.5,0.7399999999999999,normal
Lower,326,Musclewood,2017,2.69,1.0,4.35,-0.3816091954022988,normal
Lower,326,Musclewood,2018,4.8,1.0,2.69,0.7843866171003717,normal
Lower,326,Musclewood,2021,2.9,3.0,4.8,-0.13194444444444445,annualized
Lower,326,Musclewood,2022,2.0,1.0,2.9,-0.31034482758620685,normal
Lower,326,Musclewood,2023,2.3,1.0,2.0,0.1499999999999999,normal
Lower,326,Musclewood,2024,3.0,1.0,2.3,0.3043478260869566,normal
Lower,326,Musclewood,2025,1.5,1.0,3.0,-0.5,normal
Lower,329,Muscle Wood,2015,1.51,,,,initial
Lower,329,Muscle Wood,2016,1.6,1.0,1.51,0.05960264900662257,normal
Lower,329,Muscle Wood,2017,3.1,1.0,1.6,0.9375,normal
Lower,329,Muscle Wood,2018,3.0,1.0,3.1,-0.03225806451612906,normal
Lower,329,Muscle Wood,2021,1.6,3.0,3.0,-0.15555555555555556,annualized
Lower,329,Muscle Wood,2022,1.56,1.0,1.6,-0.025000000000000022,normal
Lower,329,Muscle Wood,2023,1.56,1.0,1.56,0.0,normal
Lower,329,Muscle Wood,2024,1.56,1.0,1.56,0.0,normal
Lower,329,Muscle Wood,2025,2.37,1.0,1.56,0.5192307692307693,normal
Lower,330,Musclewood ,2015,2.75,,,,initial
Lower,330,Musclewood ,2016,2.44,1.0,2.75,-0.11272727272727275,normal
Lower,330,Musclewood ,2017,2.48,1.0,2.44,0.016393442622950834,normal
Lower,330,Musclewood ,2018,2.5,1.0,2.48,0.008064516129032265,normal
Lower,330,Musclewood ,2021,2.5,3.0,2.5,0.0,annualized
Lower,330,Musclewood ,2022,2.5,1.0,2.5,0.0,normal
Lower,330,Musclewood ,2023,2.44,1.0,2.5,-0.02400000000000002,normal
Lower,330,Musclewood ,2024,2.45,1.0,2.44,0.0040983606557378,normal
Lower,330,Musclewood ,2025,2.28,1.0,2.45,-0.06938775510204097,normal
Lower,331,Musclewood ,2015,2.31,,,,initial
Lower,331,Musclewood ,2016,2.4,1.0,2.31,0.0389610389610389,normal
Lower,331,Musclewood ,2017,2.2,1.0,2.4,-0.08333333333333323,normal
Lower,331,Musclewood ,2018,2.3,1.0,2.2,0.04545454545454529,normal
Lower,331,Musclewood ,2021,6.1,3.0,2.3,0.5507246376811594,annualized
Lower,331,Musclewood ,2022,2.3,1.0,6.1,-0.6229508196721312,normal
Lower,331,Musclewood ,2023,2.28,1.0,2.3,-0.008695652173913052,normal
Lower,331,Musclewood ,2024,2.3,1.0,2.28,0.008771929824561412,normal
Lower,331,Musclewood ,2025,2.0,1.0,2.3,-0.1304347826086956,normal
Lower,333,Red Maple ,2015,1.56,,,,initial
Lower,333,Red Maple ,2016,1.5,1.0,1.56,-0.03846153846153849,normal
Lower,333,Red Maple ,2017,1.56,1.0,1.5,0.040000000000000036,normal
Lower,333,Red Maple ,2018,1.8,1.0,1.56,0.15384615384615383,normal
Lower,333,Red Maple ,2021,1.7,3.0,1.8,-0.018518518518518535,annualized
Lower,333,Red Maple ,2022,1.9,1.0,1.7,0.11764705882352938,normal
Lower,333,Red Maple ,2023,1.6,1.0,1.9,-0.15789473684210517,normal
Lower,333,Red Maple ,2024,1.99,1.0,1.6,0.24374999999999994,normal
Lower,333,Red Maple ,2025,2.9,1.0,1.99,0.457286432160804,normal
Lower,334,Musclewood ,2015,2.8,,,,initial
Lower,334,Musclewood ,2016,2.88,1.0,2.8,0.0285714285714286,normal
Lower,334,Musclewood ,2017,2.8,1.0,2.88,-0.027777777777777804,normal
Lower,334,Musclewood ,2018,2.9,1.0,2.8,0.03571428571428575,normal
Lower,334,Musclewood ,2021,2.9,3.0,2.9,0.0,annualized
Lower,334,Musclewood ,2022,1.59,1.0,2.9,-0.45172413793103444,normal
Lower,334,Musclewood ,2023,2.88,1.0,1.59,0.811320754716981,normal
Lower,334,Musclewood ,2024,2.88,1.0,2.88,0.0,normal
Lower,334,Musclewood ,2025,3.49,1.0,2.88,0.21180555555555566,normal
Lower,335,Black Oak,2015,2.1,,,,initial
Lower,335,Black Oak,2016,2.94,1.0,2.1,0.3999999999999999,normal
Lower,335,Black Oak,2017,3.0,1.0,2.94,0.02040816326530614,normal
Lower,335,Black Oak,2018,3.1,1.0,3.0,0.03333333333333336,normal
Lower,335,Black Oak,2021,3.25,3.0,3.1,0.016129032258064505,annualized
Lower,335,Black Oak,2022,3.31,1.0,3.25,0.018461538461538477,normal
Lower,335,Black Oak,2023,3.44,1.0,3.31,0.03927492447129906,normal
Lower,335,Black Oak,2024,3.27,1.0,3.44,-0.04941860465116277,normal
Lower,335,Black Oak,2025,7.33,1.0,3.27,1.2415902140672785,normal
Lower,336,Pignut Hickory,2015,7.0,,,,initial
Lower,336,Pignut Hickory,2016,7.3,1.0,7.0,0.04285714285714283,normal
Lower,336,Pignut Hickory,2017,7.2,1.0,7.3,-0.013698630136986254,normal
Lower,336,Pignut Hickory,2018,7.3,1.0,7.2,0.01388888888888884,normal
Lower,336,Pignut Hickory,2021,7.1,3.0,7.3,-0.009132420091324209,annualized
Lower,336,Pignut Hickory,2022,7.19,1.0,7.1,0.012676056338028275,normal
Lower,336,Pignut Hickory,2023,7.25,1.0,7.19,0.008344923504867817,normal
Lower,336,Pignut Hickory,2024,7.19,1.0,7.25,-0.008275862068965464,normal
Lower,336,Pignut Hickory,2025,3.22,1.0,7.19,-0.5521557719054242,normal
Lower,337,Musclewood,2015,2.94,,,,initial
Lower,337,Musclewood,2016,3.1,1.0,2.94,0.05442176870748304,normal
Lower,337,Musclewood,2017,3.1,1.0,3.1,0.0,normal
Lower,337,Musclewood,2018,3.13,1.0,3.1,0.009677419354838646,normal
Lower,337,Musclewood,2021,3.5,3.0,3.13,0.03940362087326944,annualized
Lower,337,Musclewood,2022,3.19,1.0,3.5,-0.08857142857142859,normal
Lower,337,Musclewood,2023,3.31,1.0,3.19,0.037617554858934206,normal
Lower,337,Musclewood,2024,3.12,1.0,3.31,-0.05740181268882173,normal
Lower,337,Musclewood,2025,3.81,1.0,3.12,0.22115384615384612,normal
Lower,338,musclewood,2015,3.23,,,,initial
Lower,338,musclewood,2016,3.3,1.0,3.23,0.02167182662538695,normal
Lower,338,musclewood,2017,4.6,1.0,3.3,0.3939393939393939,normal
Lower,338,musclewood,2018,4.75,1.0,4.6,0.032608695652173995,normal
Lower,338,musclewood,2021,3.6,3.0,4.75,-0.0807017543859649,annualized
Lower,338,musclewood,2022,6.17,1.0,3.6,0.7138888888888888,normal
Lower,338,musclewood,2023,3.88,1.0,6.17,-0.3711507293354943,normal
Lower,338,musclewood,2024,5.31,1.0,3.88,0.36855670103092775,normal
Lower,338,musclewood,2025,19.6,1.0,5.31,2.6911487758945394,normal
Lower,340,Red Oak,2015,17.6,,,,initial
Lower,340,Red Oak,2016,17.1,1.0,17.6,-0.028409090909090908,normal
Lower,340,Red Oak,2017,17.8,1.0,17.1,0.04093567251461984,normal
Lower,340,Red Oak,2018,18.06,1.0,17.8,0.014606741573033596,normal
Lower,340,Red Oak,2021,18.5,3.0,18.06,0.008121077888519774,annualized
Lower,340,Red Oak,2022,19.38,1.0,18.5,0.04756756756756751,normal
Lower,340,Red Oak,2023,19.0,1.0,19.38,-0.019607843137254853,normal
Lower,340,Red Oak,2024,19.06,1.0,19.0,0.003157894736842038,normal
Lower,340,Red Oak,2025,2.43,1.0,19.06,-0.8725078698845751,normal
Lower,342,Black Birch,2015,4.72,,,,initial
Lower,342,Black Birch,2016,4.75,1.0,4.72,0.006355932203389884,normal
Lower,342,Black Birch,2017,4.6,1.0,4.75,-0.03157894736842113,normal
Lower,342,Black Birch,2018,3.8,1.0,4.6,-0.17391304347826084,normal
Lower,342,Black Birch,2021,5.2,3.0,3.8,0.1228070175438597,annualized
Lower,342,Black Birch,2022,1.38,1.0,5.2,-0.7346153846153847,normal
Lower,342,Black Birch,2023,5.38,1.0,1.38,2.8985507246376816,normal
Lower,342,Black Birch,2024,5.31,1.0,5.38,-0.01301115241635693,normal
Lower,342,Black Birch,2025,5.42,1.0,5.31,0.02071563088512247,normal
Lower,343,musclewood,2015,3.44,,,,initial
Lower,343,musclewood,2016,3.5,1.0,3.44,0.017441860465116296,normal
Lower,343,musclewood,2017,3.4,1.0,3.5,-0.0285714285714286,normal
Lower,343,musclewood,2018,3.5,1.0,3.4,0.02941176470588238,normal
Lower,343,musclewood,2021,3.5,3.0,3.5,0.0,annualized
Lower,343,musclewood,2022,3.32,1.0,3.5,-0.051428571428571476,normal
Lower,343,musclewood,2023,2.5,1.0,3.32,-0.24698795180722888,normal
Lower,343,musclewood,2024,3.5,1.0,2.5,0.4,normal
Lower,343,musclewood,2025,3.51,1.0,3.5,0.0028571428571427964,normal
Lower,344,White Ash,2015,2.8,,,,initial
Lower,344,White Ash,2016,3.31,1.0,2.8,0.18214285714285725,normal
Lower,344,White Ash,2017,3.25,1.0,3.31,-0.018126888217522674,normal
Lower,344,White Ash,2018,3.4,1.0,3.25,0.04615384615384613,normal
Lower,344,White Ash,2021,3.5,3.0,3.4,0.00980392156862746,annualized
Lower,344,White Ash,2022,3.45,1.0,3.5,-0.014285714285714235,normal
Lower,344,White Ash,2023,3.5,1.0,3.45,0.014492753623188354,normal
Lower,344,White Ash,2024,3.5,1.0,3.5,0.0,normal
Lower,344,White Ash,2025,3.6,1.0,3.5,0.0285714285714286,normal
Lower,346,Black Birch ,2015,9.31,,,,initial
Lower,346,Black Birch ,2016,9.3,1.0,9.31,-0.0010741138560687203,normal
Lower,346,Black Birch ,2017,9.38,1.0,9.3,0.008602150537634416,normal
Lower,346,Black Birch ,2018,9.4,1.0,9.38,0.0021321961620468627,normal
Lower,346,Black Birch ,2021,14.5,3.0,9.4,0.1808510638297872,annualized
Lower,346,Black Birch ,2022,9.9,1.0,14.5,-0.3172413793103448,normal
Lower,346,Black Birch ,2023,4.5,1.0,9.9,-0.5454545454545455,normal
Lower,346,Black Birch ,2024,10.12,1.0,4.5,1.2488888888888887,normal
Lower,346,Black Birch ,2025,15.14,1.0,10.12,0.4960474308300397,normal
Lower,347,Norway Maple,2015,3.29,,,,initial
Lower,347,Norway Maple,2016,3.3,1.0,3.29,0.0030395136778114855,normal
Lower,347,Norway Maple,2017,3.38,1.0,3.3,0.024242424242424267,normal
Lower,347,Norway Maple,2018,3.5,1.0,3.38,0.03550295857988169,normal
Lower,347,Norway Maple,2021,3.8,3.0,3.5,0.028571428571428553,annualized
Lower,347,Norway Maple,2022,4.0,1.0,3.8,0.052631578947368474,normal
Lower,347,Norway Maple,2023,4.0,1.0,4.0,0.0,normal
Lower,347,Norway Maple,2024,4.12,1.0,4.0,0.030000000000000027,normal
Lower,347,Norway Maple,2025,4.29,1.0,4.12,0.04126213592233008,normal
Lower,348,Musclewood,2015,5.1,,,,initial
Lower,348,Musclewood,2016,3.25,1.0,5.1,-0.3627450980392156,normal
Lower,348,Musclewood,2017,3.2,1.0,3.25,-0.01538461538461533,normal
Lower,348,Musclewood,2018,3.3,1.0,3.2,0.03124999999999989,normal
Lower,348,Musclewood,2021,3.3,3.0,3.3,0.0,annualized
Lower,348,Musclewood,2022,3.25,1.0,3.3,-0.015151515151515098,normal
Lower,348,Musclewood,2023,3.3,1.0,3.25,0.01538461538461533,normal
Lower,348,Musclewood,2024,3.88,1.0,3.3,0.17575757575757578,normal
Lower,348,Musclewood,2025,3.3,1.0,3.88,-0.14948453608247425,normal
Lower,349,Musclewood,2015,2.4,,,,initial
Lower,349,Musclewood,2016,2.88,1.0,2.4,0.2,normal
Lower,349,Musclewood,2017,2.8,1.0,2.88,-0.027777777777777804,normal
Lower,349,Musclewood,2018,2.8,1.0,2.8,0.0,normal
Lower,349,Musclewood,2021,2.9,3.0,2.8,0.011904761904761918,annualized
Lower,349,Musclewood,2022,2.78,1.0,2.9,-0.04137931034482763,normal
Lower,349,Musclewood,2023,2.83,1.0,2.78,0.017985611510791463,normal
Lower,349,Musclewood,2024,2.88,1.0,2.83,0.017667844522968136,normal
Lower,349,Musclewood,2025,2.8,1.0,2.88,-0.027777777777777804,normal
Lower,350,Musclewood,2015,3.44,,,,initial
Lower,350,Musclewood,2016,3.44,1.0,3.44,0.0,normal
Lower,350,Musclewood,2017,3.45,1.0,3.44,0.0029069767441861137,normal
Lower,350,Musclewood,2018,3.5,1.0,3.45,0.014492753623188354,normal
Lower,350,Musclewood,2021,10.6,3.0,3.5,0.6761904761904761,annualized
Lower,350,Musclewood,2022,3.55,1.0,10.6,-0.6650943396226415,normal
Lower,350,Musclewood,2023,2.61,1.0,3.55,-0.2647887323943662,normal
Lower,350,Musclewood,2024,3.5,1.0,2.61,0.3409961685823755,normal
Lower,350,Musclewood,2025,6.2,1.0,3.5,0.7714285714285715,normal
Lower,351,Musclewood,2015,2.2,,,,initial
Lower,351,Musclewood,2016,2.25,1.0,2.2,0.022727272727272645,normal
Lower,351,Musclewood,2017,2.25,1.0,2.25,0.0,normal
Lower,351,Musclewood,2018,2.4,1.0,2.25,0.06666666666666662,normal
Lower,351,Musclewood,2021,2.6,3.0,2.4,0.027777777777777804,annualized
Lower,351,Musclewood,2022,2.3,1.0,2.6,-0.11538461538461549,normal
Lower,351,Musclewood,2023,1.28,1.0,2.3,-0.44347826086956516,normal
Lower,351,Musclewood,2024,2.3,1.0,1.28,0.7968749999999998,normal
Lower,351,Musclewood,2025,2.25,1.0,2.3,-0.021739130434782532,normal
Lower,354,Musclewood,2015,2.6,,,,initial
Lower,354,Musclewood,2016,2.69,1.0,2.6,0.03461538461538456,normal
Lower,354,Musclewood,2017,2.7,1.0,2.69,0.003717472118959194,normal
Lower,354,Musclewood,2018,3.8,1.0,2.7,0.4074074074074073,normal
Lower,354,Musclewood,2021,2.8,3.0,3.8,-0.08771929824561404,annualized
Lower,354,Musclewood,2022,3.15,1.0,2.8,0.12500000000000003,normal
Lower,354,Musclewood,2023,2.97,1.0,3.15,-0.05714285714285705,normal
Lower,354,Musclewood,2024,3.0,1.0,2.97,0.010101010101010034,normal
Lower,354,Musclewood,2025,3.0,1.0,3.0,0.0,normal
Lower,355,Musclewood,2015,6.6,,,,initial
